loss,val_loss,learning rate
0.19089940190315247,0.18396422266960144,0.0003
0.1899309754371643,0.18221378326416016,0.0003
0.18990458548069,0.19449633359909058,0.0003
0.18978404998779297,0.1843203753232956,0.0003
0.18486548960208893,0.1880815476179123,0.0003
0.1896643489599228,0.18203788995742798,0.0003
0.18613766133785248,0.18260009586811066,0.0003
0.18821237981319427,0.18075498938560486,0.0003
0.1880706399679184,0.21474404633045197,0.0003
0.1889047473669052,0.18175451457500458,0.0003
0.1842518448829651,0.18360158801078796,0.0003
0.18616315722465515,0.18014124035835266,0.0003
0.1859971135854721,0.17853257060050964,0.0003
0.18070927262306213,0.17701469361782074,0.0003
0.1837792992591858,0.18149927258491516,0.0003
0.18442681431770325,0.17842598259449005,0.0003
0.18447062373161316,0.1740896850824356,0.0003
0.18154890835285187,0.17597119510173798,0.0003
0.18718492984771729,0.18212351202964783,0.0003
0.18188083171844482,0.18462464213371277,0.0003
0.1857169270515442,0.17525050044059753,0.0003
0.18466545641422272,0.17787066102027893,0.0003
0.18039505183696747,0.17416617274284363,0.0003
0.17869089543819427,0.17369872331619263,0.0003
0.18472662568092346,0.18098081648349762,0.0003
0.1787284016609192,0.17517539858818054,0.0003
0.17846520245075226,0.1846245974302292,0.0003
0.17562320828437805,0.17184396088123322,0.0003
0.18177305161952972,0.17261630296707153,0.0003
0.18320350348949432,0.1791626363992691,0.0003
0.18191944062709808,0.17616015672683716,0.0003
0.17728164792060852,0.17687253654003143,0.0003
0.1761803925037384,0.17377084493637085,0.0003
0.17963586747646332,0.17139603197574615,0.0003
0.17707890272140503,0.17282788455486298,0.0003
0.17652256786823273,0.176103413105011,0.0003
0.17664697766304016,0.17165382206439972,0.0003
0.17960311472415924,0.18895749747753143,0.0003
0.1756875216960907,0.18274636566638947,0.0003
0.1770487129688263,0.1733657866716385,0.0003
0.17680655419826508,0.1728627234697342,0.0003
0.173182874917984,0.1688656508922577,0.0003
0.17347390949726105,0.17504779994487762,0.0003
0.1721350997686386,0.17206358909606934,0.0003
0.17291247844696045,0.17288732528686523,0.0003
0.1717398315668106,0.16863052546977997,0.0003
0.1747266799211502,0.17104928195476532,0.0003
0.17488977313041687,0.1863633394241333,0.0003
0.17308656871318817,0.17363974452018738,0.0003
0.17541532218456268,0.16833887994289398,0.0003
0.1741277426481247,0.17516237497329712,0.0003
0.17218942940235138,0.18233643472194672,0.0003
0.16986459493637085,0.16931626200675964,0.0003
0.1736178696155548,0.16863958537578583,0.0003
0.17290480434894562,0.17099162936210632,0.0003
0.1803961992263794,0.17356768250465393,0.0003
0.1780354231595993,0.18218325078487396,0.0003
0.17611977458000183,0.1687227487564087,0.0003
0.17126016318798065,0.16840605437755585,0.0003
0.17094555497169495,0.1736684888601303,0.0003
0.16762636601924896,0.16895240545272827,0.0003
0.16919022798538208,0.1710982769727707,0.0003
0.16692568361759186,0.17800426483154297,0.0003
0.16875535249710083,0.1668052226305008,0.0003
0.16718947887420654,0.17073670029640198,0.0003
0.16706648468971252,0.17349015176296234,0.0003
0.16688285768032074,0.17059502005577087,0.0003
0.16723844408988953,0.1668698489665985,0.0003
0.16760291159152985,0.16781383752822876,0.0003
0.16698838770389557,0.16689077019691467,0.0003
0.1669330894947052,0.16645236313343048,0.0003
0.16761626303195953,0.17697851359844208,0.0003
0.1687554568052292,0.16704487800598145,0.0003
0.1690414547920227,0.1644386649131775,0.0003
0.16519835591316223,0.18073122203350067,0.0003
0.1669987440109253,0.17285895347595215,0.0003
0.16497038304805756,0.17020179331302643,0.0003
0.16437013447284698,0.166361004114151,0.0003
0.16282953321933746,0.16875331103801727,0.0003
0.1620778739452362,0.16513997316360474,0.0003
0.16283464431762695,0.16545453667640686,0.0003
0.16237179934978485,0.16913267970085144,0.0003
0.16393959522247314,0.1672591269016266,0.0003
0.1635477989912033,0.1664533019065857,0.0003
0.1642356961965561,0.17310957610607147,0.0003
0.16243451833724976,0.1652848869562149,0.0003
0.16548921167850494,0.16527187824249268,0.0003
0.1608671396970749,0.1692381054162979,0.0003
0.1615048497915268,0.16498900949954987,0.0003
0.16010135412216187,0.1635858416557312,0.0003
0.15911756455898285,0.1661096066236496,0.0003
0.16054964065551758,0.16361990571022034,0.0003
0.16529561579227448,0.1693110466003418,0.0003
0.16728630661964417,0.1652294099330902,0.0003
0.15998874604701996,0.16581463813781738,0.0003
0.16125471889972687,0.1650940328836441,0.0003
0.16008974611759186,0.16523295640945435,0.0003
0.15984493494033813,0.16624893248081207,0.0003
0.15912069380283356,0.16499753296375275,0.0003
0.16017132997512817,0.17750103771686554,0.0003
0.16054736077785492,0.17009195685386658,0.0003
0.1583978831768036,0.16974113881587982,0.0003
0.15842106938362122,0.16665850579738617,0.0003
0.15761925280094147,0.16598349809646606,0.0003
0.15816240012645721,0.16945937275886536,0.0003
0.15698260068893433,0.16434448957443237,0.0003
0.1552518755197525,0.17092597484588623,0.0003
0.15752942860126495,0.16478104889392853,0.0003
0.15674620866775513,0.16981332004070282,0.0003
0.15640376508235931,0.1644948124885559,0.0003
0.15470349788665771,0.16803377866744995,0.0003
0.1551816314458847,0.17508724331855774,0.0003
0.1576058566570282,0.16440962255001068,0.0003
0.1554078459739685,0.16434244811534882,0.0003
0.1581573188304901,0.16814079880714417,0.0003
0.15971210598945618,0.17709124088287354,0.0003
0.16067136824131012,0.17186425626277924,0.0003
0.1535341441631317,0.1644204556941986,0.0003
0.15462791919708252,0.16267848014831543,0.0003
0.1571429967880249,0.16581088304519653,0.0003
0.15707240998744965,0.1650911271572113,0.0003
0.15461137890815735,0.16914257407188416,0.0003
0.1526024490594864,0.162475124001503,0.0003
0.15332366526126862,0.16547177731990814,0.0003
0.15312975645065308,0.1636849045753479,0.0003
0.15353001654148102,0.1719120591878891,0.0003
0.15389646589756012,0.1653926819562912,0.0003
0.15915349125862122,0.16546858847141266,0.0003
0.15113745629787445,0.16464029252529144,0.0003
0.15171535313129425,0.16651542484760284,0.0003
0.15188322961330414,0.16414234042167664,0.0003
0.15219876170158386,0.16274389624595642,0.0003
0.1535397469997406,0.16317018866539001,0.0003
0.15579944849014282,0.1618407517671585,0.0003
0.15230491757392883,0.16502073407173157,0.0003
0.15387503802776337,0.16292069852352142,0.0003
0.1526874303817749,0.16890230774879456,0.0003
0.15008103847503662,0.16805802285671234,0.0003
0.14987991750240326,0.16271847486495972,0.0003
0.14976252615451813,0.16406318545341492,0.0003
0.1506992131471634,0.1622820496559143,0.0003
0.1514989286661148,0.168882355093956,0.0003
0.15167129039764404,0.16442982852458954,0.0003
0.147137850522995,0.16394661366939545,0.0003
0.15143392980098724,0.16965319216251373,0.0003
0.15000981092453003,0.16253286600112915,0.0003
0.1476050168275833,0.16484005749225616,0.0003
0.1471400111913681,0.16684408485889435,0.0003
0.14676989614963531,0.16175392270088196,0.0003
0.14869306981563568,0.17134372889995575,0.0003
0.14667868614196777,0.16169936954975128,0.0003
0.1464928537607193,0.1688424050807953,0.0003
0.14669081568717957,0.16314606368541718,0.0003
0.14775699377059937,0.1644909530878067,0.0003
0.14644548296928406,0.16865140199661255,0.0003
0.1470349133014679,0.1714385598897934,0.0003
0.14708812534809113,0.16696162521839142,0.0003
0.14551065862178802,0.1636669933795929,0.0003
0.14681953191757202,0.16641250252723694,0.0003
0.1454581618309021,0.1621897965669632,0.0003
0.14724430441856384,0.16284164786338806,0.0003
0.14674794673919678,0.165005624294281,0.0003
0.14419487118721008,0.16504529118537903,0.0003
0.14459966123104095,0.16363170742988586,0.0003
0.14460770785808563,0.1641000360250473,0.0003
0.14339196681976318,0.162124365568161,0.0003
0.14428971707820892,0.1627414971590042,0.0003
0.14455950260162354,0.16503241658210754,0.0003
0.14297884702682495,0.1631573587656021,0.0003
0.14370475709438324,0.16654230654239655,0.0003
0.14500686526298523,0.16698500514030457,0.0003
0.14740021526813507,0.16488242149353027,0.0003
0.14773781597614288,0.1660330444574356,0.0003
0.14522050321102142,0.17419466376304626,0.0003
0.14307688176631927,0.16794846951961517,0.0003
0.1437971144914627,0.16158375144004822,0.0003
0.14604994654655457,0.16661110520362854,0.0003
0.14688561856746674,0.16385214030742645,0.0003
0.1412660926580429,0.16367897391319275,0.0003
0.1451641172170639,0.16330160200595856,0.0003
0.14380723237991333,0.16398154199123383,0.0003
0.1433112472295761,0.1603989452123642,0.0003
0.14457720518112183,0.1683226078748703,0.0003
0.14132986962795258,0.16332273185253143,0.0003
0.14210261404514313,0.1644652783870697,0.0003
0.14110587537288666,0.16725216805934906,0.0003
0.14213481545448303,0.16268470883369446,0.0003
0.14433974027633667,0.16494737565517426,0.0003
0.15307852625846863,0.17956724762916565,0.0003
0.14445413649082184,0.16187463700771332,0.0003
0.14148984849452972,0.1630602478981018,0.0003
0.13955463469028473,0.17160558700561523,0.0003
0.14323078095912933,0.16214437782764435,0.0003
0.14238625764846802,0.1648971140384674,0.0003
0.14201346039772034,0.1704506278038025,0.0003
0.14391937851905823,0.1634954959154129,0.0003
0.142471045255661,0.16801543533802032,0.0003
0.13946358859539032,0.16153553128242493,0.0003
0.14039169251918793,0.16265356540679932,0.0003
0.14054611325263977,0.1616630256175995,0.0003
0.14045532047748566,0.16603092849254608,0.0003
0.1393219381570816,0.16120664775371552,0.0003
0.13663698732852936,0.1660189926624298,0.0003
0.13942521810531616,0.162398561835289,0.0003
0.137205570936203,0.16738593578338623,0.0003
0.13980025053024292,0.16880428791046143,0.0003
0.13794748485088348,0.1634531170129776,0.0003
0.13698309659957886,0.16237036883831024,0.0003
0.13754671812057495,0.16229990124702454,0.0003
0.1413145214319229,0.16695520281791687,0.0003
0.13854753971099854,0.1609206348657608,0.0003
0.1383657157421112,0.16414539515972137,0.0003
0.13801129162311554,0.16224808990955353,0.0003
0.13702495396137238,0.16347603499889374,0.0003
0.13777761161327362,0.1663149893283844,0.0003
0.13658364117145538,0.16224312782287598,0.0003
0.13696129620075226,0.1618041843175888,0.0003
0.13815240561962128,0.1662263721227646,0.0003
0.13605810701847076,0.16359812021255493,0.0003
0.13641279935836792,0.16099876165390015,0.0003
0.13620559871196747,0.16307750344276428,0.0003
0.13881398737430573,0.1697034239768982,0.0003
0.13514187932014465,0.1628289669752121,0.00015
0.13487417995929718,0.1630699187517166,0.00015
0.13543671369552612,0.16602881252765656,0.00015
0.1342877596616745,0.16271698474884033,0.00015
0.1359180361032486,0.16200681030750275,0.00015
0.13427457213401794,0.16172437369823456,0.00015
0.13449083268642426,0.16262929141521454,0.00015
0.13405653834342957,0.16227704286575317,0.00015
0.13570712506771088,0.16396279633045197,0.00015
0.13284912705421448,0.1640271097421646,0.00015
0.13295839726924896,0.16712507605552673,0.00015
0.13404205441474915,0.16479071974754333,0.00015
0.13269823789596558,0.16451923549175262,0.00015
0.13279086351394653,0.16325907409191132,0.00015
0.1325044482946396,0.16282573342323303,0.00015
0.1326669305562973,0.16497719287872314,0.00015
0.13164480030536652,0.1651715338230133,0.00015
0.13368256390094757,0.16387876868247986,0.00015
0.13209767639636993,0.16210533678531647,0.00015
0.13249418139457703,0.1627967655658722,0.00015
0.132545605301857,0.1621554046869278,0.00015
0.13270479440689087,0.1631460040807724,0.00015
0.13346460461616516,0.1641758531332016,0.00015
0.13219907879829407,0.165822371840477,0.00015
0.13353601098060608,0.16458386182785034,0.00015
0.13313138484954834,0.1634834259748459,0.00015
0.13087372481822968,0.1634291410446167,0.00015
0.1320255547761917,0.16343918442726135,0.00015
0.13250862061977386,0.16449666023254395,0.00015
0.13108162581920624,0.16476285457611084,0.00015
0.13150936365127563,0.16429203748703003,0.00015
0.13299016654491425,0.1653343290090561,0.00015
0.13068325817584991,0.16203801333904266,0.00015
0.13193368911743164,0.1640533059835434,0.00015
0.13168098032474518,0.16394542157649994,0.00015
0.13086439669132233,0.16940078139305115,0.00015
0.13210734724998474,0.16551010310649872,0.00015
0.13101933896541595,0.16667389869689941,0.00015
0.13073217868804932,0.1686653345823288,0.00015
0.13122570514678955,0.16688847541809082,0.00015
0.1303861439228058,0.16497355699539185,7.5e-05
0.12963204085826874,0.16494539380073547,7.5e-05
0.13021448254585266,0.1653614342212677,7.5e-05
0.12998133897781372,0.1646094024181366,7.5e-05
0.13131658732891083,0.16544346511363983,7.5e-05
0.12858527898788452,0.16456465423107147,7.5e-05
0.13083767890930176,0.16488797962665558,7.5e-05
0.1302276998758316,0.16556629538536072,7.5e-05
0.12963929772377014,0.16416537761688232,7.5e-05
0.1297794133424759,0.16517925262451172,7.5e-05
0.13007932901382446,0.16629864275455475,7.5e-05
0.1292790025472641,0.16665610671043396,7.5e-05
0.13074086606502533,0.1658637374639511,7.5e-05
0.12929296493530273,0.16642692685127258,7.5e-05
0.1300520896911621,0.16655366122722626,7.5e-05
0.12963223457336426,0.16383963823318481,7.5e-05
0.12942148745059967,0.166780024766922,7.5e-05
0.12880899012088776,0.16631941497325897,7.5e-05
0.13058879971504211,0.16575421392917633,7.5e-05
0.1290920376777649,0.16490887105464935,7.5e-05
0.12898598611354828,0.16581736505031586,7.5e-05
0.12982267141342163,0.16744385659694672,7.5e-05
0.12829051911830902,0.16702811419963837,7.5e-05
0.1283392608165741,0.16547070443630219,7.5e-05
0.1298740655183792,0.16661125421524048,7.5e-05
0.127737894654274,0.1660861372947693,7.5e-05
0.1294320821762085,0.1655312329530716,7.5e-05
0.12932787835597992,0.16501709818840027,7.5e-05
0.12901900708675385,0.16491198539733887,7.5e-05
0.1278962939977646,0.16806776821613312,7.5e-05
0.12914089858531952,0.1651083528995514,7.5e-05
0.12996087968349457,0.1665598750114441,7.5e-05
0.1275724172592163,0.16735868155956268,7.5e-05
0.12935024499893188,0.16601234674453735,7.5e-05
0.12843924760818481,0.1674973964691162,7.5e-05
0.12883886694908142,0.16539296507835388,7.5e-05
0.12828953564167023,0.16753026843070984,7.5e-05
0.12784729897975922,0.16583864390850067,7.5e-05
0.12819689512252808,0.16520529985427856,7.5e-05
0.12729518115520477,0.16517029702663422,7.5e-05
0.12868815660476685,0.16666163504123688,3.75e-05
0.12694953382015228,0.1664891093969345,3.75e-05
0.12807489931583405,0.1661292016506195,3.75e-05
0.1278439611196518,0.16652975976467133,3.75e-05
0.1278194785118103,0.16586652398109436,3.75e-05
0.12862206995487213,0.16664576530456543,3.75e-05
0.12723560631275177,0.16656047105789185,3.75e-05
0.1279064565896988,0.16720420122146606,3.75e-05
0.12776358425617218,0.1656906008720398,3.75e-05
0.1275796890258789,0.16730204224586487,3.75e-05
0.12780870497226715,0.1682206392288208,3.75e-05
0.12799738347530365,0.1667758673429489,3.75e-05
